X,Y,Voltage
63.0,26.0,63.04262482402072
64.0,26.0,63.94713790899354
65.0,26.0,64.5605393323597
66.0,26.0,64.89051490863551
67.0,26.0,64.9429222449661
68.0,26.0,64.72186975217966
69.0,26.0,64.2297962334491
70.0,26.0,63.46753524151386
71.0,26.0,62.43435672700104
72.0,26.0,61.12798294972709
73.0,26.0,59.544577968057055
74.0,26.0,57.67871171136468
75.0,26.0,55.52330198170144
76.0,26.0,53.069542175161395
77.0,26.0,50.306830835837744
78.0,26.0,47.222733105127965
79.0,26.0,43.80302370351093
80.0,26.0,40.031880128131625
81.0,26.0,35.89229389767779
82.0,26.0,31.893028249229545
83.0,26.0,28.016743037307414
84.0,26.0,24.2469515271126
85.0,26.0,20.568429411959862
86.0,26.0,16.96740361017592
87.0,26.0,13.4315873785066
88.0,26.0,9.950128667471478
89.0,26.0,6.513519120475344
90.0,26.0,3.113491068093437
91.0,26.0,-0.2570845229247237
92.0,26.0,-3.604294855104522
93.0,26.0,-6.933277150918744
94.0,26.0,-10.24830790087991
95.0,26.0,-13.552892477118078
96.0,26.0,-16.849857889804163
97.0,26.0,-20.14145082499479
98.0,26.0,-23.429442223659837
99.0,26.0,-26.715238683166255
100.0,26.0,-30.0
0.0,27.0,30.0
1.0,27.0,29.96253187436298
2.0,27.0,29.92560856873309
3.0,27.0,29.88977551967506
4.0,27.0,29.85557949409161
5.0,27.0,29.823569274020922
6.0,27.0,29.794296365023083
7.0,27.0,29.768315736159092
8.0,27.0,29.74618659969547
9.0,27.0,29.728473238841584
10.0,27.0,29.71574589205024
11.0,27.0,29.70858170269869
12.0,27.0,29.707565743324007
13.0,27.0,29.713292124030346
14.0,27.0,29.72636519522962
15.0,27.0,29.747400855540143
16.0,27.0,29.777027976471825
17.0,27.0,29.815889956494292
18.0,27.0,29.864646418244323
19.0,27.0,29.923975064015618
20.0,27.0,29.994573706321265
21.0,27.0,30.077162492276024
22.0,27.0,30.172486342857894
23.0,27.0,30.281317630841475
24.0,27.0,30.40445912441595
25.0,27.0,30.542747227291123
26.0,27.0,30.697055550557074
27.0,27.0,30.86829885680384
28.0,27.0,31.0574374231691
29.0,27.0,31.26548187721843
30.0,27.0,31.493498568063647
31.0,27.0,31.742615545109288
32.0,27.0,32.014029228544885
33.0,27.0,32.30901186947437
34.0,27.0,32.6289199137443
35.0,27.0,32.975203402510616
36.0,27.0,33.349416564832794
37.0,27.0,33.75322978363298
38.0,27.0,34.1884431467856
39.0,27.0,34.65700183052969
40.0,27.0,35.16101360343946
41.0,27.0,35.70276878639983
42.0,27.0,36.28476305776722
43.0,27.0,36.9097235530684
44.0,27.0,37.58063877429023
45.0,27.0,38.30079289256072
46.0,27.0,39.07380509452985
47.0,27.0,39.903674676725856
48.0,27.0,40.79483261446089
49.0,27.0,41.75220028799024
50.0,27.0,42.781255877750915
51.0,27.0,43.88810853779072
52.0,27.0,45.079579646868645
53.0,27.0,46.363288941107776
54.0,27.0,47.74774073889519
55.0,27.0,49.24240125222685
56.0,27.0,50.857751668166514
57.0,27.0,52.60529338371556
58.0,27.0,54.49747329916644
59.0,27.0,56.547493683412654
60.0,27.0,58.7689826041413
61.0,27.0,60.649221866729164
62.0,27.0,62.201265837478694
63.0,27.0,63.43716371465219
64.0,27.0,64.36761851563509
65.0,27.0,65.0017795104585
66.0,27.0,65.34714377789008
67.0,27.0,65.40953098559667
68.0,27.0,65.19309880971966
69.0,27.0,64.7003748455175
70.0,27.0,63.93228918873608
71.0,27.0,62.88819833501229
72.0,27.0,61.56589565155192
73.0,27.0,59.96160706620326
74.0,27.0,58.06997359731257
75.0,27.0,55.884025735033724
76.0,27.0,53.39515928394172
77.0,27.0,50.593128731405244
78.0,27.0,47.466082514177536
79.0,27.0,44.00067296285285
80.0,27.0,40.18227697680046
81.0,27.0,35.995351851951966
82.0,27.0,31.95022955658697
83.0,27.0,28.031016118447884
84.0,27.0,24.2223833749911
85.0,27.0,20.50991938631519
86.0,27.0,16.880340079234294
87.0,27.0,13.321585459691358
88.0,27.0,9.822835015677946
89.0,27.0,6.374473345465947
90.0,27.0,2.9680283861298604
91.0,27.0,-0.40390383086377446
92.0,27.0,-3.747740372064736
93.0,27.0,-7.068995244974666
94.0,27.0,-10.372365096058589
95.0,27.0,-13.661817254971089
96.0,27.0,-16.94068109374914
97.0,27.0,-20.211743626870383
98.0,27.0,-23.477349916513337
99.0,27.0,-26.739508315817904
100.0,27.0,-30.0
0.0,28.0,30.0
1.0,28.0,29.95554866615866
2.0,28.0,29.911654083531882
3.0,28.0,29.868873587445687
4.0,28.0,29.827765780536147
5.0,28.0,29.78889118699173
6.0,28.0,29.752812931534255
7.0,28.0,29.720097451526424
8.0,28.0,29.69131525072444
9.0,28.0,29.667041703371144
10.0,28.0,29.647857917554806
11.0,28.0,29.63435166705305
12.0,28.0,29.627118401251316
13.0,28.0,29.62676234318781
14.0,28.0,29.633897686345815
15.0,28.0,29.649149901511645
16.0,28.0,29.67315716586505
17.0,28.0,29.706571927493833
18.0,28.0,29.75006261975609
19.0,28.0,29.804315541390153
20.0,28.0,29.87003692002908
21.0,28.0,29.947955178867737
22.0,28.0,30.03882342870515
23.0,28.0,30.143422210511417
24.0,28.0,30.262562517121577
25.0,28.0,30.397089126725497
26.0,28.0,30.54788428560813
27.0,28.0,30.715871783219846
28.0,28.0,30.902021469263097
29.0,28.0,31.107354270237273
30.0,28.0,31.332947771982134
31.0,28.0,31.57994244542563
32.0,28.0,31.84954860523607
33.0,28.0,32.14305420569771
34.0,28.0,32.461833595202194
35.0,28.0,32.807357370649726
36.0,28.0,33.18120349616612
37.0,28.0,33.585069877264765
38.0,28.0,34.02078861226812
39.0,28.0,34.49034217771468
40.0,28.0,34.995881843653116
41.0,28.0,35.53974865781729
42.0,28.0,36.12449738364553
43.0,28.0,36.75292382377149
44.0,28.0,37.42809600390707
45.0,28.0,38.15338972491653
46.0,28.0,38.932529001584946
47.0,28.0,39.76963187608952
48.0,28.0,40.66926199241737
49.0,28.0,41.63648609849424
50.0,28.0,42.67693723573075
51.0,28.0,43.79688267952201
52.0,28.0,45.00329456882885
53.0,28.0,46.303919431028106
54.0,28.0,47.707340281020926
55.0,28.0,49.22302153261045
56.0,28.0,50.86132274492792
57.0,28.0,52.63346298335959
58.0,28.0,54.55141514890397
59.0,28.0,56.62771232383736
60.0,28.0,58.87516011189356
61.0,28.0,60.780156161770094
62.0,28.0,62.35492465169965
63.0,28.0,63.610829958778375
64.0,28.0,64.5580772033329
65.0,28.0,65.20550068841845
66.0,28.0,65.56043397689389
67.0,28.0,65.62864337737625
68.0,28.0,65.41430392068006
69.0,28.0,64.919999412782
70.0,28.0,64.14673259303373
71.0,28.0,63.09393603040675
72.0,28.0,61.759478510425424
73.0,28.0,60.139665300568474
74.0,28.0,58.22923412684755
75.0,28.0,56.021352324908065
76.0,28.0,53.50762473943596
77.0,28.0,50.67812653448697
78.0,28.0,47.52147949771597
79.0,28.0,44.02499289490115
80.0,28.0,40.174887199850474
81.0,28.0,35.956606999430186
82.0,28.0,31.881522027058917
83.0,28.0,27.934708522925757
84.0,28.0,24.101646483815834
85.0,28.0,20.368524692540266
86.0,28.0,16.722451871989122
87.0,28.0,13.151579374384365
88.0,28.0,9.645152596959601
89.0,28.0,6.193510864333108
90.0,28.0,2.7880529644907814
91.0,28.0,-0.5788188139740665
92.0,28.0,-3.913767558698587
93.0,28.0,-7.222598364200446
94.0,28.0,-10.510339988669863
95.0,28.0,-13.781330360091715
96.0,28.0,-17.039305612310024
97.0,28.0,-20.287492682961762
98.0,28.0,-23.52870551217295
99.0,28.0,-26.76544467774088
100.0,28.0,-30.0
0.0,29.0,30.0
1.0,29.0,29.948008756610093
2.0,29.0,29.89658556598469
3.0,29.0,29.846299024410744
4.0,29.0,29.797718916013885
5.0,29.0,29.751416828150543
6.0,29.0,29.707966792595787
7.0,29.0,29.66794596126038
8.0,29.0,29.631935325296304
9.0,29.0,29.60052048662057
10.0,29.0,29.57429249111275
11.0,29.0,29.553848733032016
12.0,29.0,29.539793940567193
13.0,29.0,29.53274125289855
14.0,29.0,29.533313399722907
15.0,29.0,29.542143994904617
16.0,29.0,29.559878956779567
17.0,29.0,29.587178068691923
18.0,29.0,29.624716694612367
19.0,29.0,29.673187666210172
20.0,29.0,29.733303359572634
21.0,29.0,29.80579798193387
22.0,29.0,29.891430091348283
23.0,29.0,29.99098537528922
24.0,29.0,30.10527971774958
25.0,29.0,30.235162588660746
26.0,29.0,30.38152079443419
27.0,29.0,30.545282634296093
28.0,29.0,30.727422513970854
29.0,29.0,30.928966076350733
30.0,29.0,31.150995918258037
31.0,29.0,31.394657973494013
32.0,29.0,31.6611686553332
33.0,29.0,31.951822866751073
34.0,29.0,32.268003004286115
35.0,29.0,32.61118910186826
36.0,29.0,32.98297028453085
37.0,29.0,33.38505772895989
38.0,29.0,33.81929935852172
39.0,29.0,34.28769653476324
40.0,29.0,34.792423045035974
41.0,29.0,35.33584672590605
42.0,29.0,35.92055410240644
43.0,29.0,36.54937846039783
44.0,29.0,37.225431797246394
45.0,29.0,37.95214110478745
46.0,29.0,38.7332894124729
47.0,29.0,39.5730619337148
48.0,29.0,40.47609747904996
49.0,29.0,41.44754497453112
50.0,29.0,42.4931243820469
51.0,29.0,43.61919046876132
52.0,29.0,44.832796608990755
53.0,29.0,46.14175402226026
54.0,29.0,47.55467950861114
55.0,29.0,49.08102193723079
56.0,29.0,50.73105487839435
57.0,29.0,52.51582073651901
58.0,29.0,54.447012067647236
59.0,29.0,56.53678042726184
60.0,29.0,58.79747364216635
61.0,29.0,60.71500229875848
62.0,29.0,62.30113092840205
63.0,29.0,63.566838542663625
64.0,29.0,64.52204392531576
65.0,29.0,65.17539633536589
66.0,29.0,65.53413233381274
67.0,29.0,65.60398889378723
68.0,29.0,65.38915834781474
69.0,29.0,64.89227055438133
70.0,29.0,64.11439000020133
71.0,29.0,63.05501894065141
72.0,29.0,61.712101314175555
73.0,29.0,60.0820257513068
74.0,29.0,58.15962953462442
75.0,29.0,55.93820894586072
76.0,29.0,53.409545059486156
77.0,29.0,50.56395741201639
78.0,29.0,47.39040028748644
79.0,29.0,43.876616156953965
80.0,29.0,40.00935616363942
81.0,29.0,35.77466694132576
82.0,29.0,31.68454304940682
83.0,29.0,27.724649480168964
84.0,29.0,23.880969360297893
85.0,29.0,20.14008104126614
86.0,29.0,16.489363352788708
87.0,29.0,12.91712757768853
88.0,29.0,9.412685140069904
89.0,29.0,5.966364554916186
90.0,29.0,2.5694914238863698
91.0,29.0,-0.7856568304600408
92.0,29.0,-4.105912686196254
93.0,29.0,-7.39729066806246
94.0,29.0,-10.665066139850891
95.0,29.0,-13.91385859181094
96.0,29.0,-17.147718321658857
97.0,29.0,-20.37021599149379
98.0,29.0,-23.584534784206003
99.0,29.0,-26.793564897383668
100.0,29.0,-30.0
0.0,30.0,30.0
1.0,30.0,29.939900844835474
2.0,30.0,29.880380454240843
3.0,30.0,29.82201808722142
4.0,30.0,29.76539409399904
5.0,30.0,29.71109048390886
6.0,30.0,29.65969152006096
7.0,30.0,29.611784349807962
8.0,30.0,29.567959680172994
9.0,30.0,29.528812507549073
10.0,30.0,29.494942911190034
11.0,30.0,29.466956920285913
12.0,30.0,29.445467464767496
13.0,30.0,29.431095420431816
14.0,30.0,29.42447075953894
15.0,30.0,29.42623381872763
16.0,30.0,29.43703669695368
17.0,30.0,29.457544797200256
18.0,30.0,29.48843852697957
19.0,30.0,29.53041517417349
20.0,30.0,29.584190976595846
21.0,30.0,29.650503405848003
22.0,30.0,29.730113688642636
23.0,30.0,29.8238095918572
24.0,30.0,29.932408501225435
25.0,30.0,30.05676082788036
26.0,30.0,30.197753782027643
27.0,30.0,30.35631555898742
28.0,30.0,30.533419989838798
29.0,30.0,30.730091717107165
30.0,30.0,30.947411965550653
31.0,30.0,31.186524989352062
32.0,30.0,31.44864529016697
33.0,30.0,31.735065715802907
34.0,30.0,32.04716656711933
35.0,30.0,32.38642586136646
36.0,30.0,32.754430923939424
37.0,30.0,33.15289150767153
38.0,30.0,33.58365466947609
39.0,30.0,34.04872166828736
40.0,30.0,34.550267185352844
41.0,30.0,35.09066120682165
42.0,30.0,35.672493946963925
43.0,30.0,36.298604224192864
44.0,30.0,36.97211172456844
45.0,30.0,37.69645358775292
46.0,30.0,38.475425711524764
47.0,30.0,39.31322906736962
48.0,30.0,40.21452111398611
49.0,30.0,41.184472035237555
50.0,30.0,42.228824944054196
51.0,30.0,43.35395829749572
52.0,30.0,44.56694746718078
53.0,30.0,45.87562062947853
54.0,30.0,47.28860188094426
55.0,30.0,48.81533191421107
56.0,30.0,50.46605417764703
57.0,30.0,52.251753097220316
58.0,30.0,54.184032036206084
59.0,30.0,56.27492375141584
60.0,30.0,58.53663601497951
61.0,30.0,60.45493274457353
62.0,30.0,62.04144249998578
63.0,30.0,63.30703363525282
64.0,30.0,64.26154789456794
65.0,30.0,64.9135926661371
66.0,30.0,65.27039439896126
67.0,30.0,65.33770578342572
68.0,30.0,65.1197542872037
69.0,30.0,64.61921871902565
70.0,30.0,63.837222172537814
71.0,30.0,62.773332675119455
72.0,30.0,61.42556630911535
73.0,30.0,59.79039110815824
74.0,30.0,57.86273356429114
75.0,30.0,55.63599311175045
76.0,30.0,53.10207338548674
77.0,30.0,50.2514420090037
78.0,30.0,47.07323232321575
79.0,30.0,43.55539951932222
80.0,30.0,39.684938591558584
81.0,30.0,35.44816157505183
82.0,30.0,31.35733376894434
83.0,30.0,27.398377005588355
84.0,30.0,23.557500451184886
85.0,30.0,19.821466772413977
86.0,30.0,16.17779293095201
87.0,30.0,12.614882452051194
88.0,30.0,9.122095837090535
89.0,30.0,5.689770795623395
90.0,30.0,2.309205008758616
91.0,30.0,-1.0273872454435182
92.0,30.0,-4.326935689456484
93.0,30.0,-7.595585485856799
94.0,30.0,-10.838775316632155
95.0,30.0,-14.061319553285829
96.0,30.0,-17.267493100489038
97.0,30.0,-20.46111818839386
98.0,30.0,-23.645652748747054
99.0,30.0,-26.82428014223982
100.0,30.0,-30.0
0.0,31.0,30.0
1.0,31.0,29.931214219628966
2.0,31.0,29.863017374363668
3.0,31.0,29.795998835832048
4.0,31.0,29.730748952454
5.0,31.0,29.667859560880423
6.0,31.0,29.607924525087906
7.0,31.0,29.551540312441983
8.0,31.0,29.49930661613685
9.0,31.0,29.45182703355019
10.0,31.0,29.40970981023432
11.0,31.0,29.37356865950529
12.0,31.0,29.34402366791068
13.0,31.0,29.321702297267574
14.0,31.0,29.307240494483796
15.0,31.0,29.301283921034855
16.0,31.0,29.30448931478665
17.0,31.0,29.31752599786075
18.0,31.0,29.34107754547102
19.0,31.0,29.375843632150737
20.0,31.0,29.422542073586058
21.0,31.0,29.481911084423004
22.0,31.0,29.55471177498092
23.0,31.0,29.641730912851145
24.0,31.0,29.743783978967294
25.0,31.0,29.861718551992425
26.0,31.0,29.99641805988644
27.0,31.0,30.1488059434214
28.0,31.0,30.319850283345733
29.0,31.0,30.510568951033854
30.0,31.0,30.7220353519903
31.0,31.0,30.955384842733686
32.0,31.0,31.211821914624082
33.0,31.0,31.492628253403982
34.0,31.0,31.79917180091731
35.0,31.0,32.13291696598358
36.0,31.0,32.49543615506937
37.0,31.0,32.88842282051605
38.0,31.0,33.31370625484625
39.0,31.0,33.773268394092426
40.0,31.0,34.26926293081257
41.0,31.0,34.80403707752263
42.0,31.0,35.38015636171107
43.0,31.0,36.00043287084322
44.0,31.0,36.66795739372057
45.0,31.0,37.38613591332169
46.0,31.0,38.15873088016385
47.0,31.0,38.989907610304016
48.0,31.0,39.88428597265425
49.0,31.0,40.8469972049894
50.0,31.0,41.88374515622252
51.0,31.0,43.00087040288251
52.0,31.0,44.20541442370229
53.0,31.0,45.505179236463015
54.0,31.0,46.90877555834532
55.0,31.0,48.425649745774436
56.0,31.0,50.06607690334981
57.0,31.0,51.841105518886565
58.0,31.0,53.76243930666685
59.0,31.0,55.8422466030521
60.0,31.0,58.092898205799905
61.0,31.0,60.00033444625145
62.0,31.0,61.5763569710104
63.0,31.0,62.83198988067918
64.0,31.0,63.77720562601825
65.0,31.0,64.42071630765346
66.0,31.0,64.76983108200143
67.0,31.0,64.83036982080111
68.0,31.0,64.6066185631077
69.0,31.0,64.10131212403985
70.0,31.0,63.31563155536186
71.0,31.0,62.24920753522533
72.0,31.0,60.90012439355678
73.0,31.0,59.26492305996856
74.0,31.0,57.338604752186946
75.0,31.0,55.11464079843447
76.0,31.0,52.5849976063053
77.0,31.0,49.74018915743588
78.0,31.0,46.56937171674817
79.0,31.0,43.06049524283442
80.0,31.0,39.20052134309195
81.0,31.0,34.975707020343705
82.0,31.0,30.898253465340947
83.0,31.0,26.95402433933863
84.0,31.0,23.129188681424626
85.0,31.0,19.41049267897129
86.0,31.0,15.785459157038487
87.0,31.0,12.242513470758634
88.0,31.0,8.771044966739407
89.0,31.0,5.361417785724822
90.0,31.0,2.004945062879014
91.0,31.0,-1.3061614707502853
92.0,31.0,-4.578857342466117
93.0,31.0,-7.819340273371933
94.0,31.0,-11.0331300935453
95.0,31.0,-14.225151212089765
96.0,31.0,-17.399816348317458
97.0,31.0,-20.561110924318815
98.0,31.0,-23.712677893346196
99.0,31.0,-26.85790293770087
100.0,31.0,-30.0
0.0,32.0,30.0
1.0,32.0,29.92193871098657
2.0,32.0,29.844476043709594
3.0,32.0,29.76821098938393
4.0,32.0,29.693743383186934
5.0,32.0,29.62167434998963
6.0,32.0,29.552606778570464
7.0,32.0,29.487145833867565
8.0,32.0,29.425899516890453
9.0,32.0,29.36947928201015
10.0,32.0,29.318500721487915
11.0,32.0,29.273584327297645
12.0,32.0,29.23535634056625
13.0,32.0,29.204449699309542
14.0,32.0,29.181505095606443
15.0,32.0,29.16717215394732
16.0,32.0,29.162110743243314
17.0,32.0,29.166992435918683
18.0,32.0,29.182502128662858
19.0,32.0,29.209339840828253
20.0,32.0,29.248222708167464
21.0,32.0,29.29988719165928
22.0,32.0,29.365091523632422
23.0,32.0,29.444618416323518
24.0,32.0,29.539278061480815
25.0,32.0,29.64991145373174
26.0,32.0,29.77739407527726
27.0,32.0,29.922639985179195
28.0,32.0,30.086606363207938
29.0,32.0,30.270298566085085
30.0,32.0,30.47477576318
31.0,32.0,30.70115722952247
32.0,32.0,30.950629386638468
33.0,32.0,31.22445369648909
34.0,32.0,31.523975531031667
35.0,32.0,31.8506341599859
36.0,32.0,32.20597402266526
37.0,32.0,32.59165747661565
38.0,32.0,33.009479246643515
39.0,32.0,33.461382832866576
40.0,32.0,33.949479175724505
41.0,32.0,34.47606791908825
42.0,32.0,35.043661658663645
43.0,32.0,35.65501360961217
44.0,32.0,36.313149170639115
45.0,32.0,37.02140189468091
46.0,32.0,37.78345438699609
47.0,32.0,38.60338462090119
48.0,32.0,39.48571805951674
49.0,32.0,40.435485752257634
50.0,32.0,41.458288167545234
51.0,32.0,42.56036382679281
52.0,32.0,43.74866067900708
53.0,32.0,45.0309064230329
54.0,32.0,46.41567145683473
55.0,32.0,47.912414691703674
56.0,32.0,49.53149825343244
57.0,32.0,51.28415284843503
58.0,32.0,53.182373146391676
59.0,32.0,55.238725223900275
60.0,32.0,57.46606004268804
61.0,32.0,59.35083414503281
62.0,32.0,60.90534533614717
63.0,32.0,62.14104756704316
64.0,32.0,63.06825269534464
65.0,32.0,63.69592012817455
66.0,32.0,64.03152806983702
67.0,32.0,64.08100812143343
68.0,32.0,63.84872228465694
69.0,32.0,63.33746392043526
70.0,32.0,62.54846864891128
71.0,32.0,61.481425773624984
72.0,32.0,60.13448492417586
73.0,32.0,58.50425623773061
74.0,32.0,56.58580583531909
75.0,32.0,54.37265197027724
76.0,32.0,51.85677132817437
77.0,32.0,49.02862953953932
78.0,32.0,45.877254382919006
79.0,32.0,42.39037262916598
80.0,32.0,38.554628752221106
81.0,32.0,34.35589171957662
82.0,32.0,30.30594875207178
83.0,32.0,26.390278222011034
84.0,32.0,22.594737270919246
85.0,32.0,18.90585611746011
86.0,32.0,15.311037557693545
87.0,32.0,11.798667315231462
88.0,32.0,8.358152779250531
89.0,32.0,4.979910321403388
90.0,32.0,1.6553189294474586
91.0,32.0,-1.6233463583462304
92.0,32.0,-4.862991938659402
93.0,32.0,-8.069788175947306
94.0,32.0,-11.249253578324371
95.0,32.0,-14.406338861310685
96.0,32.0,-17.545510166288423
97.0,32.0,-20.670831278901897
98.0,32.0,-23.78604497602098
99.0,32.0,-26.89465373028933
100.0,32.0,-30.0
0.0,33.0,30.0
1.0,33.0,29.912064632742393
2.0,33.0,29.824737156504685
3.0,33.0,29.73862575532444
4.0,33.0,29.654339305403962
5.0,33.0,29.572487745619316
6.0,33.0,29.49368247729773
7.0,33.0,29.418536803037313
8.0,33.0,29.347666414371975
9.0,33.0,29.281689938137205
10.0,33.0,29.221229551480153
11.0,33.0,29.166911675592548
12.0,33.0,29.119367758444355
13.0,33.0,29.079235157076244
14.0,33.0,29.047158130390315
15.0,33.0,29.02378895388313
16.0,33.0,29.009789168419314
17.0,33.0,29.00583097597455
18.0,33.0,29.012598796317196
19.0,33.0,29.030790999882644
20.0,33.0,29.06112183366512
21.0,33.0,29.104323558854055
22.0,33.0,29.161148821230928
23.0,33.0,29.232373278075723
24.0,33.0,29.318798508585623
25.0,33.0,29.42125523865978
26.0,33.0,29.540606915455047
27.0,33.0,29.677753672477476
28.0,33.0,29.833636732278826
29.0,33.0,30.009243301233983
30.0,33.0,30.20561201956652
31.0,33.0,30.4238390399845
32.0,33.0,30.665084820243305
33.0,33.0,30.93058172896415
34.0,33.0,31.221642580454503
35.0,33.0,31.539670233505706
36.0,33.0,31.886168411642238
37.0,33.0,32.26275392858949
38.0,33.0,32.671170533390026
39.0,33.0,33.11330462523914
40.0,33.0,33.59120312935224
41.0,33.0,34.1070938725543
42.0,33.0,34.66340885115146
43.0,33.0,35.26281084391634
44.0,33.0,35.90822388877397
45.0,33.0,36.60286821053073
46.0,33.0,37.35030025345417
47.0,33.0,38.15445852637774
48.0,33.0,39.019715990143034
49.0,33.0,39.9509396730968
50.0,33.0,40.95355802918628
51.0,33.0,42.03363615011126
52.0,33.0,43.197958132910635
53.0,33.0,44.45411440821523
54.0,33.0,45.81058924056921
55.0,33.0,47.27683939495827
56.0,33.0,48.86334865225201
57.0,33.0,50.5816345548217
58.0,33.0,52.4441752840976
59.0,33.0,54.46422117870541
60.0,33.0,56.65546687945071
61.0,33.0,58.50528103611381
62.0,33.0,60.02682694018182
63.0,33.0,61.23228663226667
64.0,33.0,62.13252173397158
65.0,33.0,62.73686771123754
66.0,33.0,63.05303721664331
67.0,33.0,63.08709657686087
68.0,33.0,62.843482797581906
69.0,33.0,62.32503688556506
70.0,33.0,61.533037605153005
71.0,33.0,60.46722624261456
72.0,33.0,59.12581754571684
73.0,33.0,57.50549538288801
74.0,33.0,55.60139463002111
75.0,33.0,53.40707416564038
76.0,33.0,50.914490440567114
77.0,33.0,48.11398753116623
78.0,33.0,44.99432788532428
79.0,33.0,41.542796375374
80.0,33.0,37.745413551338544
81.0,33.0,33.58728237506013
82.0,33.0,29.579371620402124
83.0,33.0,25.70640254243923
84.0,33.0,21.953626077216637
85.0,33.0,18.307156974433987
86.0,33.0,14.75416765099733
87.0,33.0,11.282965460986878
88.0,33.0,7.882988519238846
89.0,33.0,4.54475179468716
90.0,33.0,1.2597666932753158
91.0,33.0,-1.9795509540346747
92.0,33.0,-5.179975880480987
93.0,33.0,-8.34756691798378
94.0,33.0,-11.48775718894668
95.0,33.0,-14.605440496848715
96.0,33.0,-17.705054186741013
97.0,33.0,-20.79065906085735
98.0,33.0,-23.866017015135903
99.0,33.0,-26.934667022686423
100.0,33.0,-30.0
0.0,34.0,30.0
1.0,34.0,29.901582716011777
2.0,34.0,29.803782251016166
3.0,34.0,29.70721563087072
4.0,34.0,29.612500402292
5.0,34.0,29.52025491838271
6.0,34.0,29.431098654198177
7.0,34.0,29.345652562330763
8.0,34.0,29.264539478472255
9.0,34.0,29.18838458691216
10.0,34.0,29.1178159559504
11.0,34.0,29.0534651532627
12.0,34.0,28.99596795136965
13.0,34.0,28.94596513354642
14.0,34.0,28.904103410785563
15.0,34.0,28.871036460816853
16.0,34.0,28.84742610071608
17.0,34.0,28.83394360532962
18.0,34.0,28.83127118463136
19.0,34.0,28.84010363424918
20.0,34.0,28.861150174783642
21.0,34.0,28.89513649723965
22.0,34.0,28.942807033946266
23.0,34.0,29.00492747681014
24.0,34.0,29.08228756769415
25.0,34.0,29.175704189215462
26.0,34.0,29.2860247883975
27.0,34.0,29.414131170495917
28.0,34.0,29.560943706068723
29.0,34.0,29.72742600112108
30.0,34.0,29.91459008809728
31.0,34.0,30.123502204823225
32.0,34.0,30.355289239468057
33.0,34.0,30.61114593249515
34.0,34.0,30.89234294176729
35.0,34.0,31.200235894901258
36.0,34.0,31.536275574167306
37.0,34.0,31.902019404357485
38.0,34.0,32.29914444391741
39.0,34.0,32.72946211525608
40.0,34.0,33.194934952778034
41.0,34.0,33.69769569839407
42.0,34.0,34.240069136028254
43.0,34.0,34.82459713138191
44.0,34.0,35.45406743387403
45.0,34.0,36.13154690760455
46.0,34.0,36.86041999074838
47.0,34.0,37.64443334021713
48.0,34.0,38.48774779907973
49.0,34.0,39.39499901652318
50.0,34.0,40.371368219871364
51.0,34.0,41.42266470352788
52.0,34.0,42.55542138431398
53.0,34.0,43.77700392432874
54.0,34.0,45.095731788170845
55.0,34.0,46.52100507908202
56.0,34.0,48.063422487393886
57.0,34.0,49.73486151388147
58.0,34.0,51.548472333591455
59.0,34.0,53.51851740219638
60.0,34.0,55.65998954331509
61.0,34.0,57.46168046044844
62.0,34.0,58.93807903446994
63.0,34.0,60.102434563727854
64.0,34.0,60.966364170461624
65.0,34.0,61.53967603713325
66.0,34.0,61.830340777143505
67.0,34.0,61.844542437811995
68.0,34.0,61.58675970678389
69.0,34.0,61.059847480135254
70.0,34.0,60.26510290206876
71.0,34.0,59.20230830201298
72.0,34.0,57.869747886742566
73.0,34.0,56.264197369145734
74.0,34.0,54.38088738481548
75.0,34.0,52.21344386780047
76.0,34.0,49.75381298093045
77.0,34.0,46.99218650043043
78.0,34.0,43.91695749060436
79.0,34.0,40.514755672023526
80.0,34.0,36.77063093666669
81.0,34.0,32.66845262999984
82.0,34.0,28.717852830775097
83.0,34.0,24.902334266553794
84.0,34.0,21.206207535219487
85.0,34.0,17.61497806395758
86.0,34.0,14.115510620554408
87.0,34.0,10.69603836597831
88.0,34.0,7.346084047384962
89.0,34.0,4.056341648079366
90.0,34.0,0.8185470041834737
91.0,34.0,-2.3746482714294412
92.0,34.0,-5.529793714070996
93.0,34.0,-8.652746431323362
94.0,34.0,-11.74876776928633
95.0,34.0,-14.822611758900035
96.0,34.0,-17.87860703327288
97.0,34.0,-20.92073377470556
98.0,34.0,-23.95269701473624
99.0,34.0,-26.977997360730377
100.0,34.0,-30.0
0.0,35.0,30.0
1.0,35.0,29.89048403315567
2.0,35.0,29.781593557755638
3.0,35.0,29.67395417599073
4.0,35.0,29.56819181956369
5.0,35.0,29.464932940235766
6.0,35.0,29.364804731205343
7.0,35.0,29.26843538949572
8.0,35.0,29.17645442945773
9.0,35.0,29.08949305742168
10.0,35.0,29.008184617474804
11.0,35.0,28.93316511830746
12.0,35.0,28.86507385108149
13.0,35.0,28.80455410834379
14.0,35.0,28.752254014158087
15.0,35.0,28.70882747587915
16.0,35.0,28.674935268370124
17.0,35.0,28.651246261991744
18.0,35.0,28.638438806398394
19.0,35.0,28.637202283092737
20.0,35.0,28.64823884085137
21.0,35.0,28.672265329576
22.0,35.0,28.710015449891902
23.0,35.0,28.7622421379551
24.0,35.0,28.829720207497974
25.0,35.0,28.91324927420571
